,name,rate,review
5835,족슐랭 하남미사역점,,맛은 나쁘지않은데....많이 안먹었어요 12만원 조금 넘게하지만 불친절해요기본안주인 콘마카로니가 나오는데 다들 좋아해서 리필을 부탁드렸는데 정말 조금씩 나오고 눈치 주시더라구요.추가로 더 말씀드렸더니 이제 그만 이라며 자르시네요.좋게 얘기해주셔도 되는데 대답도 없고 툭 던지듯 주고 가시는데 좋은 자리에서 기분이 좀 상했습니다.다시는 안올듯 해요
5836,족슐랭 하남미사역점,,튀김족발도 처음인데 넘 맛있네요... 느끼할줄 알았는데 저거부터 다먹었을 정도로 맛있게 먹었어요!!그리고 막국수도 양도 푸짐한데 이게 1만원도 안되다니...여기 남는게 있나 싶네요.엘피바 같은 분위기에 김광석 스페셜인지 노래마저 좋았습니다.담에 또 가고싶네요.
5837,족슐랭 하남미사역점,,맛있게 먹었어요.감사합니다.
5838,수 스테이크(Soo Steak),,유명한 수스테이크!!!  스테이크가 넘 먹고싶어서 오늘 처음 방문해봤는데 세트로 시키니까 스테이크에 볶음밥에 파스타에 스프에 식전빵까지!!!  2명이서 엄청 배부를 정도로 양도 엄청 많고 맛도 뛰어나요!!!스테이크도 맛있고 볶음밥 안에 재료도 많고 고슬고슬하니 맛있고 파스타는 관자엔초비 파스타로 시켰는데 관자 엄청 크고 면이 탄력있고  루꼴라도 많아서 향굿하고 넘 맛있어여!!  스프에 식전빵에 모두 다 맛있는 수스테이크 강추합니다!!!♡♡♡
5839,수 스테이크(Soo Steak),,처음 방문해서 먹었는데 샐러드도 맛있고 전체적으오 음식들이 다 맛있네요~~~ 개인적으로 샬러드랑 해산물 볶음밥 추천해요!!! 물론 빠네도 빵이 너무 질기지 않고 맛있었습니다!! 다음에 또 오고 싶넹ㅅ~~~👍👍👍
5840,수 스테이크(Soo Steak),,아이가 스테이크 먹고싶다고 해서 방문했어요 :)  오랫만에 재방문인데 여전히 친절 하시네요. 분위기도 좋고 편안한 분위기에 기분좋게 식사합니다.  음식들 하나같이 맛있어서 생각날때 다시 와야겠어요 :)
5841,수 스테이크(Soo Steak),,투움바파스타랑 피자먹었는데 간이 적당하니 와 진짜 맛있네요. 식전빵마저 맛있어서 너무 즐겁게 식사했습니다.내부 인테리어도 예쁘고 뷰도 좋습니다!!!! 또 방문 할거에요:)
5842,수 스테이크(Soo Steak),,"뷰맛집, 스테이크맛집 ❤️데이트 하기 너무 좋은 공간이였어요 세트 구성이 좋아서 가성비좋은 가격에 푸짐하게 맛있게 먹었어요"
5843,수 스테이크(Soo Steak),,"근처 지나가는길에 방문했어요. 평일 낮에 혼밥이라 따로 예약하지 않았어요. 해산물 로제 파스타는 재료가 아낌없는, 풍성한 한끼 식사로 충분했습니다. 식전빵도 바삭하면서 촉촉하고 올리브오일도 고소했어요. 생각보다 양이 많았습니다:)멋진 호수 뷰를 보면서 맛있는 파스타와 함께 혼자만의 시간을 만끽하며 행복했습니다. 다음엔 가족 혹은 친구들과 함께 재방문할게요~^^"
5844,수 스테이크(Soo Steak),,남자친구랑 데이트 왔는데 진짜 너무너무 좋아요ㅠㅠㅠ 분위기 너무 좋고 맛있고 크림 파스타 진짜 개꾸덕하고 고기 굽기 너무너무 좋아요 그냥 다 맛있어요 꼭 다시 올껍니다 !!!
5845,수 스테이크(Soo Steak),,"수스테이크 미사 찐맛집 인정합니다😀스테이크 양도많고 육질도good,육즙도good👍샐러드는 정말신선했고 양도많아요ㅎㅎ특히 마지막 까르보나라!! 소스와 면이 정말 맛있었습니다~~~수스테이크의 친절하고 훈훈한 직원덕분에 맛있는 식사와 곁들여 와인도 먹었습니다!!🥂🍴다음에 또 중요한 약속이나 모임있을때 찾을것 같네요번창하세요~~^^"
5846,수 스테이크(Soo Steak),,처음 수스테이크 방문했어요 ! 주변 지인 추천으로 왔는데 분위기도 너무 좋고 서빙해주시던 남자분이 너무 친절하셔서 기분도 좋고 음식도 너무 맛있어서 점심식사 완전 맛있게 했어요 🥹🩷 서비스도 너무 좋고 런치세트로 먹었는데 스테이크 굽기나 파스타도 진짜 너무 맛있어요 또 방문할겁니다 !최공최공 😆😆
5847,수 스테이크(Soo Steak),,양 적은 칭구랑 둘이 티본 셋트로 욕심 부렸다가 다 남겼어요🤣🤣 콥샐러드 넘넘 맛있네요..🩷 파스타도 완전 맛있구 다 좋았으나 양이 많아서 그대로 남겼어요😇 티본 스테이크도 양 많아보여서 긴장했는데 다행히(?) 티본답게 지방 부분 격하게 떼니까 절반 이상은 먹은거 같아요 맛있다는 후기 잔뜩 보고 간건데 넘 만족스러웠습니당🫶🏻✨
5848,초광한식부페,,음식이 맛있어요
5849,초광한식부페,,음식이 맛있어요
5850,초광한식부페,,음식이 맛있고 청결해서 좋아요
5851,초광한식부페,,"점심 배달준비 하느라 바쁜 시간이었는데 사장님도 친절하시고, 무엇보다 음식들이 깔끔하고 .맛있네요"
5852,초광한식부페,,^^
5853,초광한식부페,,항상 친절하시고 메뉴가 좋아용
5854,초광한식부페,,"항상 친절하시고, 맛나용 ㅎㅎ"
5855,초광한식부페,,오늘도 맛나게 냠냠냠! 4월에 가격오른다해도 8천원에 퀄리티 넘 좋아여
5856,초광한식부페,,","
5857,초광한식부페,,굿
5858,배추야놀자,,저랑 남편이 정한 최애 카페🐶🥬사장님도 친절하고 음료도 싸고 맛있어요~이번에 같은 건물로 이사 오면서 꾸준히 방문중인데 아담하고 방문한 강아지들도 순해서 들렸다가기 넘 좋아요!
5859,배추야놀자,,요즘 쿠키가 빠진 곳애견카페치고 음료도 넘 저렴하고 좋아요 상주하는 배추도 완죤 착해요ㅠㅠ
5860,배추야놀자,,상주견 배추가 너무 착하고 사장님도 너무 친절하세요 항상 재밌게 놀다옵니다~감사합니다~~!
5861,배추야놀자,,레몬차 3500 너무 달다. 배추 말티즈
5862,예원닭강정 하남점,,하남가면 꼭 가야되는곳!! 사장님이 친절해요😊 3상자 주문했는데 음식도 빠르게 나오고 양도 많고 맛있어요!아이도 어른도 좋아할 맛이예요~ 잘먹었습니다👍
5863,예원닭강정 하남점,,반마리 맞나요? 양이 꽤 많아요!! 둘이 먹는데 적당했어요 순한맛 달달하니 맛있어용
5864,예원닭강정 하남점,,마늘닭강정 맛있어요👍
5865,예원닭강정 하남점,,닭강정 먹고 싶으면 항상 찾는 곳! 언제나 맛있어요!
5866,예원닭강정 하남점,,닭강정은 무조건 여기예요ㅎㅎ 자주 포장주문해서먹는데 진짜 맛있어요ㅠㅠㅋㅋㅋ 저희집 단골메뉴는 마늘닭강정이랑 매운닭강정ㅋㅋㅋ 다른것도 다맛있는데 이두개가 반반이 딱 제스탈😉
5867,예원닭강정 하남점,,맛있게 먹느라 사진은 못찍었지만 맛있습니다!소스도 가득 버무려주시고~ 양도 많고 맛있어요~
5868,예원닭강정 하남점,,맛있는데......브라질산이라 아쉽....ㅠㅠ
5869,예원닭강정 하남점,,맛있어요~~~  항상 포장해서 먹는뎁 ㅎ 리뷰쓰려 영수증 받았어요~~항상  포장시간도 잘지켜주시고~~ 마늘도 듬뿍 넘 맛나요~~~!!포장시간 잘 지켜주시고
5870,예원닭강정 하남점,,브라질산인 게 아쉽남자애들 가성비로 먹기 좋
5871,예원닭강정 하남점,,맛있어요
5872,BDC카페,,커피맛집맞네요ㅎㅎ인테리어도예쁘고 분위기도좋고 친구와함께 와서 친목하기 너무좋습니다다음에 에그타르트도 먹고싶네요 다음에또 올예정이예요
5873,BDC카페,,사장님 어쩜 그렇게 금손이세요 에타 맛집이라서ㅠ 하남까지 차끌고 다녀왔네요 거리가 있어서 온김에 많이 사고 싶어서 전화주문해서 갔는데 남아있는것도 다 사버리고 싶었어요 ㅋㅋ욕심만 많습니다  😂 그러면 다른분들은 이 JMT맛을 알수 없게 되니깐 참고견뎠네여 아! 그리고 더많이 이뻐지시고 아름다우신 우리 여사장님💕 항상 친절하게 응대해주셔서 자꾸 스몰토크 하게 되네용🤦🏻‍♀️감사히 잘먹을게용 담에 더 많이 사러 오겠습니당 아 본라떼 진짜 최애커피에요👍 미춌어요 진짜 꼬숩고 너무 중독적인 맛이에여🙏🙏🙏
5874,BDC카페,,"우연히 지나가다 들러본 곳인데... 멋진 카페가 숨어있었네요~^^  커피도 맛있고, 사장님도 친절하시고..다음에는 책한권 가지고 와야겠어요^^"
5875,BDC카페,,여자사장님 왜이렇게 불친절하세요??이전 방문때도 불친절하다고 느꼈는데 그러려니 했고이번에 에그타르트 맛있었던 기억이 있어서 세박스 선물 포장하려고 들렀어요12개 구매한다고 하니 인상 팍 쓰면서 이렇게 많이 사실거면 전날 미리 연락 주셔야해요 라고 하더라구요20~30개 구매하는것도 아니고 고작 12개가지고 이렇게 말하는것도 솔직히 어이없어요..사장 입장에서 많이 사주는 고객에게 고마워하기는커녕 짜증내는게 말이 됩니까;;생각할수록 기분 나빠서 다시는 안가려구요~~내돈 쓰면서 홀대받는거 어이없어요사장님 마인드가 좀 이상하신듯여기 말고도 에그타르트 맛집 많아요 ㅎㅎㅎ기분 나빠지고 싶은 분들만 가세요
5876,BDC카페,,에타 맛집 ㅇㅅㅇ 최근 사진이 없어 예전 사진 올려요~~ 넘넘 맛나네요 감사합니다 사장님~~^^♡♡ 잘먹었습니다~~^^♡♡
5877,BDC카페,,버터크림라떼 너무 맛있어요!! 꾸덕한 크림커피 마시고싶으면 항상 찾아옵니다^.^
5878,BDC카페,,집이랑 가까워서 종종 작업하러 오는 카페입니다 디저트도 너무맛있고 커피도 맛있고 분위기도 좋은데 단점이.. 가끔 놀러오시는 사장님 친구분이 너무 시끄러워요...
5879,BDC카페,,커피도 맛있지만 여기는 디저트가 진짜 맛있어서 자주가는 카페에요~ 에그타르트가 품절이라 오늘은 크로플을🥲
5880,BDC카페,,에그타르트 맛집이라고 해서 직장동료와 먹으려고 예약포장 했어요. 맛집 소문이 사실이더군요. 에그타르트 먹고 싶으면 여기로 와야겠어용~!
5881,BDC카페,,시그니처 커피 맛있어서 이번달 여러번 먹었어요 오늘 배민으로 시켜서 먹었는데 조금 실망입니다ㅜ봉투 두개중 하나는 하단에 커피 찌꺼기랑 커피 흘린채 굳은게? 묻어있어서 상에 다 묻은데다가커피 두개중 하나는 뚜껑리드가 고장인지 안빠져서 비닐채 뜯는와중 가득차있으니 쏟아지더라고요. (마지막 사진 리드사진 보면 일부가 찌그러져있어요)기분이 언짢았지만 커피맛은 좋아여.. 이런부분은 좀 확인후 개선되면 좋겠다 싶어 리뷰 남깁니다!  번창하세요!
5882,바른치킨 미사강변점,,"배달보단 매장 가서  먹는게 더 맛있서 매장을 잘 이용하는데 사장님도 친절하시고, 바로 나온 칙힌도 넘 맛있어요 닭다리 뜯는 우리아들ㅋㅋ"
5883,바른치킨 미사강변점,,바른치킨 앱에서 5800원 할인 받아 주문했어요 ~ 오랜만에 먹는 현미 바사삭 역시 맛있어요
5884,바른치킨 미사강변점,,바른치킨은 바른맛 ㅋ
5885,바른치킨 미사강변점,,"정말 바른칙힌 ㅋ 칙힌에 몇번째 착힌인지 번호도 나오고 바로 먹어서 더 맛있음 배달시켜서 먹어도 봤지만, 역시 매장에서 즉석으로 먹는게 제일 쵝오 👍언니 형부 남편은 션한 생맥주, 나와 싸리는 콜라 5살 아들은 물 ㅋㅋ 칙힌중에 제일 맛있음요~"
5886,바른치킨 미사강변점,,현미바사삭 10번째로 색깔도 좋고 맛도 제일이었요
5887,바른치킨 미사강변점,,칙힌을 넘 좋아하는 남편칙힉을 안좋으하는 나 마라탕을 좋아하는 우리마라치킨에 빠져버린 우리 ㅋㅋ맵지만 맛있게 매운맛 칙힌이에요 👍👍👍
5888,바른치킨 미사강변점,,"사진을 못 찍어서 아쉽네요마라치킨 넘넘 맛있어요 사장님도 친절하시고, 다음에 또 마라 먹어야겠어요"
5889,바른치킨 미사강변점,,양도 많고 친절하셔서 좋았어요!! 대새레드는 역시 맛있네요:)
5890,바른치킨 미사강변점,,맛있어요 :)
5891,바른치킨 미사강변점,,카사바 칩이 맛있어서 요즘 여기서만 주문해 먹고 있습니다.
5892,도미노피자 하남미사점,,1+1 가성비 너무너무 좋아요..맛도 좋아요..
5893,도미노피자 하남미사점,,오랜만에 도미노 먹었는데 맛있었어요 홈페이지에서 할인도 많이 해서 좋았습니다
5894,도미노피자 하남미사점,,1+1 도미너 피자 가성비 갑입니다..맛도 너무너무 맛있어요..
5895,도미노피자 하남미사점,,아이가 젤 좋아하는 불고기피자에요불고기테두리가 살짝 탄것같기도해요..ㅡㅡ맛있는 피자 원플원으로 저렴하게잘 먹었어요.
5896,도미노피자 하남미사점,,음식이맛있어요
5897,도미노피자 하남미사점,,1+1으로 더블치즈 엣지라 4인가족 배부르게 먹었습니다. 엣지없인 L사이즈도 모자르네요;;; 아이가 학교에서 가져온 바질을 수확해서 올려먹으니 더 꿀맛이었어요
5898,도미노피자 하남미사점,,"직원분 엄청  친절하세요~~한달에 한번은 목욜마다 6박스 포장해가는데 문도 열어주시고  빠른길도 안내해주시고, 도미노 이용하면서  이런 친절함은 처음이네요!"
5899,도미노피자 하남미사점,,목욜 행사 좋아요
5900,도미노피자 하남미사점,,맛있어요
5901,도미노피자 하남미사점,,맛있어요
5902,도미노피자 하남신장점,,1+1행사라 두판 가성비 좋아요
5903,도미노피자 하남신장점,,목요일이라 프리미엄 피자1+1으로 완전 저렴🍕시간예약하고가니 딱맞춰 따뜻하게 먹음🔥
5904,도미노피자 하남신장점,,ㅈㅇㅇ
5905,도미노피자 하남신장점,,친절해요
5906,도미노피자 하남신장점,,좋아요
5907,도미노피자 하남신장점,,친절하게 이야기 해주십니다~ㅎ
5908,도미노피자 하남신장점,,좋아요
5909,도미노피자 하남신장점,,굿굿
5910,도미노피자 하남신장점,,피자가 맛나요.
5911,도미노피자 하남신장점,,맛있어요. 근데 좀 잘잘라주세요. 잘 안떨어져있네요
5912,파스타입니다 하남점,,고기도 생각보다 부드럽고 큼직하니 괜찮네요~ 다음엔 파스타종류도 시켜먹어보고싶어요!!
5913,파스타입니다 하남점,,굿
5914,파스타입니다 하남점,,파스타 맛있게 먹었어요
5915,파스타입니다 하남점,,맛있게 잘 먹었습니다
5916,파스타입니다 하남점,,우리 아들이 단골로 시켜 먹는 파스타가게에요
5917,파스타입니다 하남점,,무엇보다  뜨끈뜨끈하게 보내주셔서 너무 맛있게 먹었어요.
5918,파스타입니다 하남점,,파스타입니다가 파스타했습니다
5919,파스타입니다 하남점,,굿
5920,파스타입니다 하남점,,맛있어요
5921,파스타입니다 하남점,,스테이크크림파스타 강추
